Code,ISIN,Market,Industry,BalaceSheetDate,TradingUnit
3486,JP3274380009,First Section,Real Estate,"December,31",100
3489,JP3803030000,First Section,Real Estate,"March,31",100
3528,JP3221000007,Second Section,Real Estate,"March,31",100
3772,JP3639550007,Second Section,Real Estate,"March,31",100
4666,JP3780100008,First Section,Real Estate,"October,31",100
4809,JP3781700004,First Section,Real Estate,"September,30",100
8801,JP3893200000,First Section,Real Estate,"March,31",100
8802,JP3899600005,First Section,Real Estate,"March,31",100
8803,JP3834800009,First Section,Real Estate,"March,31",100
8804,JP3582600007,First Section,Real Estate,"December,31",100
8806,JP3497200000,First Section,Real Estate,"March,31",100
8818,JP3279000008,First Section,Real Estate,"March,31",100
8830,JP3409000001,First Section,Real Estate,"March,31",100
8841,JP3538400007,First Section,Real Estate,"March,31",100
8842,JP3589800006,First Section,Real Estate,"January,31",100
8848,JP3167500002,First Section,Real Estate,"March,31",100
8850,JP3399200009,First Section,Real Estate,"March,31",100
8854,JP3661900005,Second Section,Real Estate,"December,31",100
8860,JP3815000009,First Section,Real Estate,"March,31",100
8864,JP3266050008,First Section,Real Estate,"March,31",100
8869,JP3920850009,First Section,Real Estate,"March,31",100
8871,JP3306800008,First Section,Real Estate,"March,31",100
8877,JP3688350002,First Section,Real Estate,"March,31",100
8881,JP3677900007,First Section,Real Estate,"March,31",100
8891,JP3167440001,Second Section,Real Estate,"March,31",100
8892,JP3688330004,First Section,Real Estate,"December,31",100
8894,JP3772300004,Second Section,Real Estate,"October,31",100
8897,JP3460800000,First Section,Real Estate,"March,31",100
8904,JP3337500007,First Section,Real Estate,"August,31",100
8905,JP3131430005,First Section,Real Estate,The end of February,100
8908,JP3860280001,First Section,Real Estate,"May,31",100
8912,JP3167610009,Second Section,Real Estate,"June,30",100
8914,JP3167620008,Second Section,Real Estate,"December,31",100
8917,JP3802230007,First Section,Real Estate,"October,31",100
8918,JP3968800007,First Section,Real Estate,The end of February,100
8919,JP3932950003,First Section,Real Estate,"March,31",100
8923,JP3595070008,First Section,Real Estate,"November,30",100
8925,JP3126160005,Second Section,Real Estate,"July,31",100
8928,JP3122430006,First Section,Real Estate,"June,30",100
8929,JP3825750007,Second Section,Real Estate,"December,31",100
8931,JP3993920002,Second Section,Real Estate,The end of February,100
8934,JP3336950005,First Section,Real Estate,"March,31",100
8935,JP3166930002,First Section,Real Estate,"March,31",100
8940,JP3153150002,First Section,Real Estate,"May,31",100
8944,JP3968850002,First Section,Real Estate,"September,30",100
8945,JP3713400004,First Section,Real Estate,"June,30",100
8995,JP3863070003,Second Section,Real Estate,"March,31",100
8999,JP3274030000,First Section,Real Estate,"March,31",100
9706,JP3699400002,First Section,Real Estate,"March,31",100
9201,JP3705200008,First Section,Air Transportation,"March,31",100
9202,JP3429800000,First Section,Air Transportation,"March,31",100
9206,JP3399320005,Second Section,Air Transportation,"March,31",100
9232,JP3781400001,First Section,Air Transportation,"March,31",100
9233,JP3118800006,Second Section,Air Transportation,"September,30",100
